ID Date "Start time" "End time" Time "Agenda item" "Case no" "Case type" "Agenda title" "Subject 1" "Subject 2" Name Gender Party Role Title Birth Age Text
20110527115127 2011-05-27 11:51:27 11:52:12 45 2011-05-27-18 38 F "forhandling af f 38: om verbalnote om kina/tibet." "Foreign Affairs" none "Naser Khader" Male KF medlem nil 1963-08-28 48 "til første del vil jeg sige, at der åbenbart ikke skulle mere til for at gøre kineserne glade. og det er da godt nok. det, vi gjorde, var bare at skære ud i pap, hvad vores etkinapolitik går ud på. det andet, jeg vil sige, vedrører noget, som hr. søren espersen har sagt flere gange i dag, nemlig det med det upassende. for det er ikke verbalnoten, dalai lama kalder for upassende. det er kinas rolle, der er upassende – og ikke selve verbalnoten. jeg har den ritzauartikel, som hr. søren espersen har refereret til flere gange i dag, og der siger dalai lama, at han ikke mener, at kina skal afgøre danmarks udenrigspolitik. han finder det upassende, at kina i 2009 pressede danmark til at vedtage en meget vidtgående erklæring om tibet."
20110527115212 2011-05-27 11:52:12 11:52:14 2 2011-05-27-18 38 F "forhandling af f 38: om verbalnote om kina/tibet." "Foreign Affairs" none "Thor Pedersen" Male V formand Formanden 1945-06-14 66 "hr. søren espersen."
20110527115214 2011-05-27 11:52:14 11:53:15 61 2011-05-27-18 38 F "forhandling af f 38: om verbalnote om kina/tibet." "Foreign Affairs" none "Søren Espersen" Male DF medlem nil 1953-07-20 58 "jamen nu synes jeg, at forvirringen er fuldstændig. nu hedder det sig, at der heller ikke var nogen kritik fra dalai lama, da han var i danmark, og det tror jeg da egentlig alle er nogenlunde enige om at der var. men det kan jeg så forstå at der ikke var. men han brugte faktisk ordet fejlvurdering – han kaldte verbalnoten  a miscalculation det har der altså været i stor stil af det her. så vil jeg i øvrigt spørge hr. naser khader om, hvad han mener årsagen er til, at alting pludselig løstes. det synes jeg ikke rigtig vi fik svar på. altså, hvorfor blev kineserne så glade for den verbalnote? hvad var det, der var væsentligt for dem at få understreget? var det, at de havde en allieret i europa, som sammen med kommunistkina ville modsætte sig eventuelle ønsker om tibetansk selvstændighed? var det i virkeligheden ikke det, der gjorde dem så glade?"
20110527115315 2011-05-27 11:53:15 11:53:17 2 2011-05-27-18 38 F "forhandling af f 38: om verbalnote om kina/tibet." "Foreign Affairs" none "Thor Pedersen" Male V formand Formanden 1945-06-14 66 ordføreren.
20110527115317 2011-05-27 11:53:17 11:53:28 11 2011-05-27-18 38 F "forhandling af f 38: om verbalnote om kina/tibet." "Foreign Affairs" none "Naser Khader" Male KF medlem nil 1963-08-28 48 "jeg må gentage, at der ikke skulle meget til for at gøre dem glade. det, vi gjorde, var, at vi skar ud i pap, hvad danmarks etkinapolitik går ud på. og det var åbenbart nok."
20110527115328 2011-05-27 11:53:28 11:53:39 11 2011-05-27-18 38 F "forhandling af f 38: om verbalnote om kina/tibet." "Foreign Affairs" none "Thor Pedersen" Male V formand Formanden 1945-06-14 66 "tak til hr. naser khader. så er det hr. niels helveg petersen som ordfører."
20110527115339 2011-05-27 11:53:39 11:55:58 139 2011-05-27-18 38 F "forhandling af f 38: om verbalnote om kina/tibet." "Foreign Affairs" none "Niels Helveg Petersen" Male RV medlem nil 1939-01-17 72 "jeg vil gerne sige tak til udenrigsministeren for en god og velafbalanceret besvarelse, som jeg er enig i. det radikale venstre har taget verbalnoten til efterretning, og vi accepterer, at verbalnoten er en del af grundlaget for danmarks politik over for kina. vores politik over for kina har altid været en etstatspolitik. vi anerkendte som et af de første lande folkerepublikken kina, og det har været en vigtig del af vores forhold til kina, at kineserne er klar over, at vi ubrydeligt har holdt fast ved etkinapolitikken og stadig væk gør det. det er det, verbalnoten præciserer. så har det generet mig flere gange, at forholdet mellem danmark og grønland er draget ind i den her diskussion. det mener jeg er helt uberettiget. danmark er ikke kina, og grønland er ikke tibet. forholdet mellem danmark og grønland baserer sig på ganske andre relationer end kinas forhold til tibet, og jeg kan ikke se nogen fornuftig mening i at begynde at drage paralleller mellem de to situationer, som er vidt forskellige i næsten alle henseender, ikke kun i størrelsesforhold, men også i alle andre henseender. vi lægger som sagt verbalnoten til grund for danmarks forhold til kina, og vi ser en oplagt interesse i at udvikle forbindelserne mellem danmark og kina, ikke mindst på det politiske og det kulturelle område. skal kina påvirkes til at føre en politik, der bedre er i overensstemmelse med vort syn på menneskerettigheder, er engagementet med kina og dialogen med kina utrolig vigtig, og det kan også føre til resultater, så vi er ikke modstandere af denne verbalnote, vi lægger den til grund for danmarks politik."
20110527115558 2011-05-27 11:55:58 11:56:03 5 2011-05-27-18 38 F "forhandling af f 38: om verbalnote om kina/tibet." "Foreign Affairs" none "Thor Pedersen" Male V formand Formanden 1945-06-14 66 "der er ønske om kort bemærkning. det er hr. søren espersen."
20110527115603 2011-05-27 11:56:03 11:57:06 63 2011-05-27-18 38 F "forhandling af f 38: om verbalnote om kina/tibet." "Foreign Affairs" none "Søren Espersen" Male DF medlem nil 1953-07-20 58 "jeg skal bede det radikale venstres ordfører om at forklare sagen, når nu danmark flere gange, også i den tid, hvor hr. niels helveg petersen var udenrigsminister, har anerkendt det tibetanske folk som et folk i folkeretlig henseende, og her kan jeg pege på fn-resolutionerne 1535 af 12. oktober 1959, 1723 af 20. december 1961 og 2079 af 18. december 1965. ja, dengang var hr. niels helveg petersen jo altså ikke udenrigsminister, men i alle de resolutioner har danmark tilsluttet sig, at tibetanerne er et folk i folkeretlig forstand. deri ligger jo også, at det folk, hvis det ønsker det, kan forlange selvstændighed. at der ikke er noget nyt i det her, kan jeg ikke få til at harmonere, det vil jeg gerne bede hr. niels helveg petersen om at forklare."
20110527115706 2011-05-27 11:57:06 11:57:08 2 2011-05-27-18 38 F "forhandling af f 38: om verbalnote om kina/tibet." "Foreign Affairs" none "Thor Pedersen" Male V formand Formanden 1945-06-14 66 ordføreren.
20110527115708 2011-05-27 11:57:08 11:57:42 34 2011-05-27-18 38 F "forhandling af f 38: om verbalnote om kina/tibet." "Foreign Affairs" none "Niels Helveg Petersen" Male RV medlem nil 1939-01-17 72 "det er jo i virkeligheden en meget, meget besværlig diskussion. det er ikke ethvert folk, der er et folk i folkeretlig forstand, som også dermed udgør en selvstændig nation eller bliver anerkendt som en selvstændig nation. grønland er også, som vi skrev det i grønlandskommissionen, et folk i folkeretlig forstand, men det fører jo ikke automatisk til selvstændighed eller til uafhængighed."
20110527115742 2011-05-27 11:57:42 11:57:54 12 2011-05-27-18 38 F "forhandling af f 38: om verbalnote om kina/tibet." "Foreign Affairs" none "Thor Pedersen" Male V formand Formanden 1945-06-14 66 "der er ikke ønsker om flere korte bemærkninger. tak til hr. niels helveg petersen. så er det hr. frank aaen som ordfører."
20110527115754 2011-05-27 11:57:54 12:03:34 340 2011-05-27-18 38 F "forhandling af f 38: om verbalnote om kina/tibet." "Foreign Affairs" none "Frank Aaen" Male EL medlem nil 1951-07-25 60 "enhedslisten har ikke nogen holdning til, om tibet skal være en selvstændig stat. det er noget, de selv må tage stilling til; der skal vi hverken sige for eller imod. og det er jo derfor, at vi i den her debat siger, det er vigtigt, at tibetanerne har den principielle ret til selv at vedtage, om de ønsker at være en selvstændig stat. det er ikke noget, vi på nogen måde skal fratage dem retten til. vi har i diskussionen lige haft oppe at vende, om det sådan er en principiel ret, der så altid bare skal sætte sig igennem, om jeg så må sige, hvis nogen ønsker det, eller om det ikke må være en mere konkret afvejning i det enkelte tilfælde. det sidste er jeg sådan set enig i. vi har det principielle udgangspunkt, at man må tage stilling, når man i den konkrete situation kan se, at ét folks ret til selvstændighed støder mod et andet folks muligheder for at kunne udvikle sig. det har vi da set i historien flere gange, og man kan måske oversætte det sådan lidt enkelt ved at sige, at det er sket, at en gruppe rige mennesker syntes, det var rigtig rart at slippe af med de fattige, så de selv kunne blive mere rige. der mener jeg, det er helt korrekt at gå ind og vurdere, om ét folks rettigheder ligesom udhuler et andet folks rettigheder. og så bliver man selvfølgelig nødt til at tage stilling i sådan en situation. men udgangspunktet er, at et folk har ret til selvstændighed. det er den holdning, vi har til grønlænderne, og det er derfor, det er kommet ind i debatten, for der har også været debat her i folketinget om, hvorvidt grønlænderne havde ret til selvstændighed eller ikke. og det mener jeg altså er udgangspunktet. så vil jeg også sige, når der bliver sagt, at det er noget, man må afgøre konkret, at ja, det skal man som sagt ud fra den samlede situation. men det er jo lige præcis det, der ikke er sket i verbalnoten. det er jo en principiel tilkendegivelse af, at tibetanerne ikke har den ret; at vi er imod tibetanernes ret til at kunne få selvstændighed. og det er jo lige præcis ikke konkret, men meget principielt i forhold til tibetanernes rettigheder, og der synes jeg altså, det er forkert, at et flertal i folketinget på den måde har udtalt sig begrænsende. det er afvist i debatten som værende et teoretisk spørgsmål – altså om tibetanerne har ret til selvstændighed. det er et ligegyldigt spørgsmål, er der oven i købet blevet sagt. det er jo et voldsomt ord om så grundlæggende en ting. og begrundelsen for de udtalelser har været, at tibetanerne ikke har krævet uafhængighed, men sagt, at de arbejder inden for den kinesiske stat. det er korrekt, men det betyder jo ikke, at man skal sige, at man principielt er imod tibetanernes ret til selvstændighed. hvis tibetanerne kommer og siger, at nu vil de have selvstændighed, skal vi i hvert fald ikke som udgangspunkt sige: det må i ikke. så kan det være, at man skal gå ind og kigge på det konkret. nu er det jo desværre efterhånden sådan, at kineserne har fået eksporteret så mange kinesere til tibet, at det er et spørgsmål om, hvordan en folkeafstemning rent faktisk ville ende, hvis man tog en folkeafstemning i tibet om det spørgsmål. men det er jo selvfølgelig en helt anden debat. der er oven i købet nogle, der har sagt, at det er til fordel for tibetanerne at sige, at de ikke har ret til selvstændighed. men der må jeg sige, at det nok lige er at overdrive en anelse. det giver vist nogenlunde sig selv. der er blevet stillet det spørgsmål i debatten, hvordan man kan hjælpe tibetanerne til at få mere selvbestemmelse, og der vil jeg sige, at det jo selvfølgelig er det, den aktuelle debat handler om, altså hvordan de kan få mere selvbestemmelse. det er ikke på den måde en aktuel debat om deres selvstændighed, men om selvbestemmelse. og det var lidt ærgerligt, at den tur, som det udenrigspolitiske nævn havde planlagt i starten af juni for at tage til kina og tibet, blev udskudt, da det bl.a. var for at undersøge dette spørgsmål: hvad kan vi gøre for at hjælpe tibetanerne til mere selvstændighed og til at få overbevist kineserne om, at de må holde op med den undertrykkelse, der foregår? lad mig slutte af med at sige, at venstre jo i virkeligheden meget klart sagde, hvad det her drejer sig om, nemlig at efter venstres opfattelse er danmarks udenrigspolitik bestemt ud fra, hvad der tjener danmarks interesser bedst. desværre er det sådan, og det har vi jo set i sin tid i holdningen til præstestyret, hvor vi var meget venlige i vores kritik og forbød en forfatter at komme til danmark, fordi det kunne skade vores osteeksport. det har vi set i forhold til rusland, hvor vi af hensyn til det gode forhold til rusland ikke har talt så højt om ruslands krig i tjetjenien. det har vi set i forhold til saudi-arabien, hvor vores interesser i saudi-arabiens olie får os til at lukke øjnene fuldstændig, når vi ser, hvordan de dels undertrykker befolkningen i saudi-arabien, dels går ind i bahrain og slår et oprør ned. det er sådan set det, der er kernen i den her diskussion, og det er derfor, vi er så kede af den verbalnote, altså at man siger, at det er i danmarks interesse – og det var det, verbalnoten gik ud på for at få fremmet handelen med kina – og at man nogle gange går så langt, at man ser stort på konsekvenserne for andre befolkninger."
20110527120334 2011-05-27 12:03:34 12:03:45 11 2011-05-27-18 38 F "forhandling af f 38: om verbalnote om kina/tibet." "Foreign Affairs" none "Thor Pedersen" Male V formand Formanden 1945-06-14 66 "tak til hr. frank aaen. der er ikke ønske om korte bemærkninger. så er det udenrigsministeren."
20110527120345 2011-05-27 12:03:45 12:07:30 225 2011-05-27-18 38 F "forhandling af f 38: om verbalnote om kina/tibet." "Foreign Affairs" none "Lene Espersen" Female KF minister Udenrigsministeren 1965-09-26 46 "jeg vil også gerne sige, at det har været en debat, der på mange måder har afspejlet nærmest de samme synspunkter, som sidst vi drøftede verbalnoten for godt 14 måneder siden her i folketingssalen. for mit vedkommende har jeg derfor også bare behov for at komme med et par enkelte præciseringer i forhold til nogle af de elementer, der har været rejst under debatten særlig fra forslagsstilleren, hr. søren espersen. for så vidt angår spørgsmålet om, man kan sige processen op til vedtagelsen af verbalnoten, har jeg naturligvis det handicap, at jeg ikke selv var udenrigsminister på det tidspunkt og derfor ikke i detaljer kan redegøre for det forløb, der var. med hensyn til det, jeg sagde i min tale her i dag, er det bare vigtigt at få præciseret, at efter at forholdet til kina blev kølnet, som følge af at den nytiltrådte statsminister mødtes med dalai lama, var der faktisk drøftelser i udenrigspolitisk nævn, første gang i juni måned og efterfølgende i september og december måned, og det var det, jeg refererede til. der har jo også været andre møder bilateralt, og det har jeg jo af gode grunde ikke noget grundlag for at kunne gå yderligere ind i, men det er blot for at referere til, at det, i hvert fald i forhold til hvad jeg har sagt her i dag, er i overensstemmelse også med det handlingsforløb, der har været. for så vidt angår selve verbalnoten, synes jeg, det er væsentligt at få fremhævet to ting. noget af det første er – og det sagde dansk folkepartis ordfører, hr. søren espersen, sådan set også meget klart fra talerstolen her i dag – at grundlæggende var verbalnoten sådan set udmærket, men hr. søren espersen havde problemer med et enkelt ord, nemlig ordet opposes, hvor hr. søren espersen hellere ville have haft »do not support« eller en anden lidt blødere formulering for det. derudover var der sådan set ikke nogen problemer med verbalnoten, der skulle være med til at skabe klarhed over, hvad forholdet mellem danmark og kina var. det, jeg synes der er væsentligt at få understreget i forhold til den ordlyd, der er i netop det afsnit, hr. søren espersen henviste til, er jo – jeg beklager over for folketinget, at jeg læser op på engelsk, men verbalnoten er på engelsk – at der står: »denmark recognizes china’s sovereignty over tibet and accordingly opposes the independence of tibet.«  det, jeg synes, der er væsentlig at få fremhævet her, er altså ordet accordingly. man kan altså ikke i én sætning skrive, at man går ind for en etkinapolitik, respekterer kinas suverænitet, og så kommer til en anden konklusion, hvor man så siger, at man ikke er tilhænger af, at tibet bliver selvstændig. så jeg vil sige, at ordet accordingly efter min opfattelse i hvert fald er et meget væsentligt ord at få fremhævet for at læse sætningen sådan, som den skal forstås. hvis man går ind for en etkinapolitik, kan man ikke gå ind for en tokinapolitik, og sådan skal det læses. men som mange ordførere har været inde på i dag, og som blandt andre også hr. søren espersen selv har sagt, er det vores politik, at vi ønsker, at tibet får langt større selvbestemmelse og mulighed for at udøve deres kultur, som de ønsker det, og det er et synspunkt, som vi gentager over for kineserne. jeg vil sige, at det var det, jeg havde behov for at få præciseret. som sagt tror jeg, at der er en enighed om at være uenig om formuleringen af verbalnoten, for så vidt angår dansk folkeparti og i forhold til enhedslisten, og måske en uenighed mere generelt om, hvordan tilgangen skal være. derudover vil jeg sige, at jeg ikke synes, at debatten sådan set giver mig anledning til at komme med yderligere kommentarer."
